CustomerID,Recency,Frequency,Monetary,Target
16735,48,5,2300.56,0
16737,22,1,417.6,0
16738,267,1,3.75,0
16739,146,1,323.0,0
16742,16,1,464.9,0
16743,82,6,1885.8600000000001,1
16744,3,6,1021.76,1
16745,56,17,7194.3,0
16746,5,15,5630.86,1
16747,7,2,836.0600000000001,0
16748,6,4,1249.2,1
16750,14,5,623.93,0
16751,0,1,1764.72,0
16752,342,1,207.5,0
16753,27,1,223.92000000000002,0
16754,341,1,2002.4,0
16755,83,3,1496.83,0
16756,184,1,239.4,0
16757,288,1,106.83000000000001,0
16758,34,1,369.34000000000003,0
16759,0,2,418.85,1
16761,66,1,316.62,0
16762,15,2,887.6,1
16763,168,1,611.8499999999999,0
16764,1,9,1929.13,1
16765,263,1,34.0,0
16766,242,2,1145.6,0
16767,0,11,5580.6,0
16768,17,3,478.09000000000003,0
16769,229,1,380.39,0
16770,27,5,770.1,0
16771,2,5,2246.81,0
16773,26,1,171.59,0
16774,37,4,661.52,0
16775,26,10,1566.51,1
16776,29,1,388.28,0
16777,49,2,226.35,0
16778,43,2,245.94,0
16779,1,17,8029.860000000001,1
16780,69,2,425.19,0
16781,341,1,311.25,0
16782,4,11,1959.5500000000002,1
16788,92,2,597.48,0
16790,1,3,1135.75,1
16791,29,6,1234.82,1
16792,251,2,110.38,0
16793,26,1,243.84,0
16794,16,6,832.6899999999999,1
16795,334,1,414.88,0
16796,58,1,305.62,0
16801,132,4,1619.73,0
16803,34,1,332.3,0
16804,239,1,118.05,1
16805,143,2,460.59000000000003,0
16806,72,4,801.49,0
16807,112,3,1121.59,0
16808,68,2,288.42,0
16809,31,4,620.37,1
16810,161,1,309.54,0
16812,330,1,479.35,0
16813,19,9,1544.44,1
16814,16,19,6027.36,1
16816,72,4,417.06,0
16817,2,8,1387.42,1
16818,40,10,3221.81,1
16820,65,1,497.61,0
16823,196,1,358.38,0
16824,133,1,222.9,1
16825,8,2,775.18,0
16826,20,1,341.7,0
16828,62,2,128.5,0
16829,126,1,197.22,0
16830,8,1,325.91,0
16832,153,3,199.15,0
16833,229,3,671.2900000000001,1
16834,197,1,413.46,0
16835,97,2,180.85,0
16836,9,2,251.87,0
16837,0,11,3170.98,0
16838,166,2,588.85,0
16839,0,30,14847.37,1
16841,6,6,1869.82,0
16842,70,3,1264.19,0
16843,12,16,10196.57,0
16846,19,1,214.32,0
16847,12,1,193.44,0
16848,22,1,281.42,0
16849,156,1,124.57,0
16850,303,1,332.41,0
16851,12,2,239.46,1
16852,145,1,113.06,1
16855,12,1,151.20000000000002,1
16858,338,1,375.69000000000005,0
16859,114,2,747.81,0
16861,29,2,173.76,0
16863,0,2,502.8,0
16866,110,3,207.74,0
16869,21,3,692.4,1
16871,58,5,2367.26,1
16872,46,3,680.02,0
16873,31,5,5268.79,1
16875,36,5,2095.53,0
16877,9,3,458.01,1
16878,53,1,13.3,0
16880,0,7,1519.08,0
16881,36,1,432.0,0
16882,36,3,705.12,0
16883,156,2,276.73,0
16884,7,2,429.84,0
16885,20,2,317.75,1
16887,4,1,194.88,0
16889,164,3,1578.67,0
16891,5,4,693.75,1
16892,153,1,102.97999999999999,1
16893,336,1,145.93,0
16895,34,1,219.14,0
16897,268,2,289.78,0
16898,146,2,319.46999999999997,1
16899,59,4,588.28,1
16900,32,1,752.68,1
16902,85,1,1706.88,0
16904,64,14,3049.07,1
16905,16,4,2059.7400000000002,1
16906,51,4,579.77,0
16907,117,4,711.88,1
16909,41,1,379.14,0
16910,21,6,1159.67,1
16912,37,10,2418.9500000000003,1
16913,259,1,113.44,0
16914,5,1,208.46,0
16915,13,5,512.0,1
16916,341,1,198.08,1
16917,246,1,391.52,0
16918,18,6,1068.82,0
16919,125,11,2596.45,0
16921,30,1,169.79,0
16923,10,16,6109.53,1
16924,34,2,523.65,1
16926,340,1,230.25,0
16927,85,3,543.05,0
16928,49,17,2847.6,0
16929,6,4,645.5,1
16930,37,2,207.11,1
16931,9,19,3893.69,1
16932,22,1,161.94,0
16933,208,1,224.73,1
16934,24,2,950.9300000000001,0
16938,149,3,2410.75,1
16940,21,3,3049.88,0
16942,3,8,1658.88,1
16943,181,3,816.73,0
16945,1,18,4040.8,1
16947,205,1,406.48,0
16948,108,3,435.02,0
16949,10,5,1204.23,1
16950,26,3,1178.56,0
16951,104,3,1277.75,0
16952,78,2,167.61,0
16954,29,5,1470.56,1
16955,154,4,518.67,0
16957,208,2,416.64,0
16959,56,1,117.35000000000001,0
16960,8,3,507.05,0
16961,85,1,234.17000000000002,0
16963,156,1,110.55000000000001,0
16965,196,1,201.19,0
16966,14,5,1489.81,1
16967,158,1,319.02,0
16968,77,1,253.31,1
16969,8,3,650.41,0
16971,7,1,357.21,0
16976,236,1,251.51999999999998,0
16978,46,1,344.33,0
16979,21,3,899.59,1
16980,224,2,1078.96,0
16982,30,1,384.06,0
16983,66,5,1190.3,1
16984,57,2,4481.35,0
16985,57,8,4080.44,1
16987,11,6,1393.12,1
16989,32,4,1027.65,1
16990,188,1,179.0,0
16992,6,4,1399.8600000000001,1
16996,90,5,1041.78,1
16997,257,3,702.0,0
16998,119,4,295.0,0
16999,43,1,245.82999999999998,1
17001,15,9,3224.29,1
17002,55,3,1493.73,0
17004,15,2,1412.94,0
17006,0,2,389.61,1
17007,20,6,889.9300000000001,0
17014,1,2,355.06,1
17015,40,2,1569.98,1
17017,13,16,6572.36,1
17018,10,2,920.1,0
17019,231,3,995.93,1
17022,0,1,71.0,0
17024,14,3,95.85,0
17025,30,3,357.77,0
17026,154,2,154.83,0
17027,48,6,890.29,0
17029,80,2,716.0,0
17030,33,1,146.87,0
17031,124,1,225.95,1
17033,55,3,1030.14,0
17034,49,2,364.88,1
17035,215,2,433.53000000000003,0
17037,57,1,1267.32,0
17040,107,1,449.73,0
17041,78,2,750.89,1
17042,90,4,922.8199999999999,1
17043,1,4,1735.18,0
17045,82,3,339.44,0
17046,126,1,642.02,0
17047,54,3,1100.9,0
17048,87,3,925.35,0
17049,22,7,4525.8,1
17050,65,6,3228.84,0
17051,163,1,247.14,0
17053,100,1,498.48,0
17054,107,4,1207.32,1
17058,51,3,1179.89,0
17059,79,4,2250.1,1
17060,235,1,234.24,0
17061,43,11,5232.2300000000005,0
17062,283,4,538.37,0
17063,27,6,1094.97,1
17064,28,3,859.35,0
17068,19,19,4242.36,1
17069,47,7,2058.91,1
17070,83,1,312.14,0
17071,29,8,1996.8700000000001,1
17073,22,3,1166.72,1
17075,222,3,696.07,1
17076,5,3,841.0799999999999,0
17078,5,2,378.2,0
17079,47,1,118.80000000000001,0
17080,239,1,76.32000000000001,1
17081,15,1,111.9,1
17082,2,2,2003.8500000000001,0
17083,78,3,1405.78,0
17084,4,2,2949.75,0
17085,92,5,1566.65,0
17086,0,4,1252.06,1
17088,42,3,1751.73,1
17090,21,6,1819.91,1
17091,1,8,3376.96,1
17092,19,4,1777.78,0
17094,291,1,302.0,0
17095,268,2,543.96,1
17096,27,3,707.55,1
17097,69,6,639.53,1
17101,21,2,899.73,1
17102,231,1,25.5,0
17105,128,2,665.78,0
17107,2,6,10815.43,0
17109,1,5,776.1800000000001,1
17110,134,1,163.29999999999998,0
17111,16,1,248.61,0
17114,2,7,717.73,1
17115,152,2,612.82,1
17117,257,1,116.2,0
17118,287,1,157.02,0
17119,29,1,547.25,1
17120,202,1,307.46,0
17122,88,1,138.32,0
17123,131,1,345.3,0
17124,154,1,298.89,0
17125,19,1,259.35,0
17126,121,5,1004.75,0
17128,304,1,157.09,0
17131,2,4,1395.8400000000001,1
17133,3,5,4537.29,1
17134,76,2,425.0,0
17135,7,5,890.03,1
17138,245,1,380.5,0
17139,8,11,10199.95,1
17140,216,1,465.32,0
17142,208,1,579.0,0
17144,53,1,595.89,1
17146,75,3,749.78,0
17147,50,3,1349.3,1
17148,21,1,124.88,0
17152,164,3,1689.5,0
17154,44,1,329.34,0
17155,147,1,143.3,1
17157,145,1,161.46,1
17158,1,3,1266.97,0
17159,44,2,926.67,1
17160,0,6,3518.03,0
17162,100,9,1463.66,1
17163,47,1,123.10000000000001,1
17164,2,7,2467.35,0
17165,253,1,158.68,0
17166,8,2,206.34,0
17169,27,2,835.78,0
17171,258,1,224.91,0
17172,48,1,317.76,0
17173,12,5,1924.32,1
17174,187,1,59.9,0
17175,13,4,1443.69,0
17176,171,1,306.13,0
17179,147,3,711.79,0
17180,25,4,796.03,0
17181,26,2,239.92000000000002,0
17183,2,4,2185.6,1
17186,16,2,144.0,0
17187,196,1,203.95,0
17188,133,5,1815.09,1
17189,75,2,384.4,0
17190,28,2,444.74,0
17191,64,6,1562.96,1
17193,5,7,1699.3,0
17194,243,2,262.62,0
17198,334,2,521.66,1
17201,23,1,342.63,0
17203,5,6,3563.85,0
17204,144,4,1564.56,0
17205,23,1,384.08,0
17206,22,1,204.24,0
17211,17,7,1884.22,1
17212,222,1,226.85,0
17213,9,7,2781.23,0
17214,29,6,1069.1200000000001,0
17217,203,1,113.5,0
17218,40,7,1360.6,1
17219,1,1,114.23,0
17220,15,12,2904.47,1
17221,5,1,132.28,1
17222,34,1,354.15,0
17223,279,2,426.79,0
17226,278,1,393.49,0
17227,30,5,720.3100000000001,1
17228,33,6,1488.56,1
17229,65,2,318.76,0
17230,233,8,3638.41,0
17231,33,8,2319.79,1
17233,4,1,190.88,0
17234,152,1,149.89,0
17235,341,1,341.90000000000003,1
17236,148,5,697.73,1
17238,20,13,2510.51,1
17239,282,1,382.5,0
17242,77,2,1135.04,0
17243,8,19,5492.79,1
17244,22,1,954.9,0
17245,174,1,171.45000000000002,0
17248,89,1,318.65,0
17250,230,1,162.65,1
17251,332,1,283.28000000000003,0
17252,86,2,353.86,0
17255,10,2,298.41,0
17256,76,2,240.0,0
17259,117,2,603.37,0
17262,21,5,1253.3600000000001,0
17263,177,1,63.440000000000005,0
17265,108,2,562.9,0
17266,117,1,113.06,1
17267,96,2,317.62,0
17268,77,4,763.64,0
17272,11,4,2148.63,0
17274,4,1,111.98,0
17277,197,2,1065.3500000000001,0
17278,210,1,246.04000000000002,0
17279,27,1,187.82999999999998,0
17282,99,3,1703.41,0
17284,29,6,1652.58,0
17287,43,6,880.3,1
17288,176,5,663.7,1
17289,1,3,944.41,0
17291,277,1,550.8000000000001,0
17293,27,7,1353.68,1
17295,34,1,279.36,1
17298,70,2,498.42,0
17299,58,3,578.05,1
17302,1,4,997.08,1
17303,330,1,250.04,0
17306,6,17,7586.16,1
17309,64,1,82.75,0
17311,47,2,1384.85,0
17312,108,3,644.3,0
17313,0,1,2328.84,0
17314,27,6,2177.55,1
17315,7,35,5535.68,1
17317,15,3,2600.34,0
17320,69,3,1200.6200000000001,0
17321,37,1,659.61,1
17323,31,5,696.0699999999999,1
17324,301,2,702.23,1
17325,249,1,96.8,0
17329,284,1,243.36,1
17330,37,1,264.9,1
17331,93,1,175.2,0
17333,55,1,494.25,0
17334,271,2,307.02000000000004,0
17337,120,4,2027.8700000000001,0
17338,83,7,5207.02,1
17339,63,2,243.36,0
17340,49,10,8459.5,1
17341,126,3,781.36,0
17343,324,1,193.64,0
17344,15,1,160.57,0
17345,62,3,284.13,1
17346,8,12,2180.44,1
17347,55,1,228.96,0
17348,5,3,772.18,1
17349,148,1,110.75,0
17350,15,2,891.09,1
17351,5,3,587.15,0
17353,98,2,1740.0,0
17354,20,1,1393.06,0
17356,281,1,178.22,0
17358,272,2,365.85,0
17360,153,1,330.95,1
17361,18,3,488.2,0
17362,208,2,312.23,0
17364,106,6,2633.81,1
17365,20,7,4375.19,1
17367,207,1,168.4,0
17368,2,7,1802.59,1
17370,42,4,446.18,0
17371,330,1,97.63,1
17372,10,8,1342.68,0
17373,9,4,646.92,0
17374,188,2,495.77,0
17375,168,3,400.1,0
17376,40,2,203.2,0
17377,0,18,3780.36,1
17381,36,27,19372.01,1
17382,34,1,65.4,0
17384,188,1,227.64999999999998,1
17386,68,5,1697.3400000000001,1
17387,3,1,346.44,1
17388,47,4,1259.56,0
17389,2,29,21733.38,1
17391,133,2,508.8,0
17392,276,2,457.91,0
17394,188,1,203.86999999999998,0
17396,8,8,7330.8,0
17398,84,3,653.38,0
17400,95,5,2129.96,0
17402,20,11,2034.1499999999999,1
17403,5,1,281.62,0
17404,23,13,30430.34,1
17405,42,2,883.01,1
17406,302,3,2200.42,0
17408,132,1,32.65,0
17409,154,2,771.85,0
17410,7,4,978.38,1
17411,45,2,569.44,1
17412,29,5,870.22,1
17414,13,2,778.0,0
17415,48,1,507.84,0
17416,47,6,5878.81,1
17418,11,2,463.46000000000004,0
17419,8,10,3443.96,1
17420,19,3,598.83,0
17422,62,5,1698.97,1
17423,15,2,698.41,0
17425,30,1,688.97,1
17426,60,4,4280.59,1
17427,41,1,100.8,0
17428,7,25,16235.45,1
17429,97,3,524.9200000000001,0
17430,2,2,265.76,0
17431,282,1,403.3,0
17432,6,1,175.89000000000001,1
17433,57,1,303.16,0
17434,6,3,1141.23,1
17436,196,1,122.4,1
17438,223,1,388.45000000000005,0
17440,126,3,186.42000000000002,0
17442,6,6,2248.56,0
17443,189,1,534.24,0
17444,117,3,2940.04,0
17446,146,2,120.89999999999999,0
17447,9,2,541.53,0
17449,14,6,2095.17,1
17450,5,37,174188.76,1
17451,25,4,1050.25,1
17453,33,1,342.0,1
17454,161,4,517.53,0
17455,173,1,131.7,0
17456,334,1,249.86,0
17457,96,5,1737.7,0
17459,12,2,657.3,0
17460,63,6,622.4300000000001,0
17462,29,2,675.69,0
17463,18,4,1698.1,1
17464,127,1,289.96000000000004,0
17466,48,1,460.41,1
17469,42,4,1492.07,1
17470,14,5,1125.07,0
17472,160,3,710.29,0
17475,48,1,194.37,0
17480,47,1,511.82,0
17481,5,2,665.63,1
17483,34,3,414.04,0
17486,230,1,396.87,0
17489,28,2,376.64,0
17490,33,4,1321.22,1
17491,6,8,2784.45,1
17492,217,1,374.57,0
17495,8,1,342.59000000000003,1
17496,328,1,271.05,0
17498,45,1,272.21999999999997,0
17499,259,1,622.88,0
17501,190,2,288.6,0
17503,8,1,340.43,1
17504,175,9,2997.03,0
17505,130,2,1145.8400000000001,0
17506,45,1,302.2,0
17507,231,2,605.58,0
17508,250,1,387.31,0
17509,27,8,6115.14,0
17511,0,28,79726.38,1
17512,20,9,2473.31,1
17513,41,1,513.2,0
17514,97,1,208.65,0
17515,0,4,639.02,0
17516,88,4,608.85,1
17517,278,1,153.94,0
17519,103,5,1488.0,1
17520,23,1,546.81,0
17521,34,2,497.75,1
17522,108,4,912.25,1
17524,330,1,145.0,0
17525,329,1,422.7,0
17526,260,3,872.8,1
17527,23,4,939.37,0
17528,12,5,2511.74,1
17530,12,8,1990.49,1
17531,159,1,296.7,0
17534,23,1,223.36,0
17535,249,1,164.4,0
17536,146,1,76.5,0
17537,272,1,630.7,1
17540,285,1,268.8,1
17542,239,1,170.75,0
17545,12,3,645.96,0
17548,203,1,103.3,0
17549,21,1,28.2,1
17550,166,3,267.16,0
17551,328,1,306.84,0
17552,29,4,930.41,0
17553,99,1,1487.6,0
17554,28,3,1460.03,1
17555,304,1,195.45,1
17556,175,1,157.9,0
17557,13,2,439.16,1
17560,64,4,854.95,0
17562,20,6,956.6800000000001,1
17564,13,2,243.46,1
17567,26,7,3913.48,1
17569,301,1,344.14,0
17571,19,4,1498.51,0
17572,40,4,226.75000000000003,0
17573,54,2,182.21,1
17574,212,1,185.65,0
17576,7,18,3227.68,1
17578,187,1,143.45999999999998,0
17579,107,2,270.86,1
17580,222,3,215.72,0
17581,2,22,10060.36,1
17582,205,1,175.27,0
17584,96,1,749.45,1
17585,78,4,1133.07,0
17588,69,3,1240.2,0
17589,29,4,2404.17,0
17590,9,1,349.38,1
17591,42,7,2225.9700000000003,0
17593,61,4,3249.14,1
17594,54,2,993.1800000000001,0
17595,6,1,157.9,1
17596,14,6,2532.76,1
17597,183,1,2044.3700000000001,0
17601,208,1,116.00999999999999,0
17602,12,4,3244.92,1
17603,47,1,394.72,0
17604,186,2,309.36,0
17608,2,2,193.42,0
17609,10,5,1112.22,0
17611,0,13,3678.17,1
17612,22,6,2048.45,0
17613,13,12,4262.25,1
17614,26,1,390.07,0
17615,99,3,329.6,0
17616,143,3,571.1999999999999,0
17618,217,2,666.78,1
17619,281,1,218.52,0
17620,29,1,81.44,0
17621,281,2,901.7800000000001,1
17623,2,1,527.05,0
17624,187,1,400.3,1
17625,21,3,1619.2,1
17628,50,1,75.75,0
17629,36,6,1392.17,1
17630,139,2,503.6,0
17631,106,2,416.5,1
17633,0,4,1324.84,0
17634,5,9,2361.9700000000003,0
17637,0,2,547.0600000000001,0
17639,245,1,108.5,0
17640,56,1,621.66,0
17642,89,2,712.29,0
17643,342,1,101.55,0
17644,5,10,2562.88,1
17646,188,3,1008.39,0
17647,34,1,133.06,0
17648,30,4,1797.5,0
17649,107,1,868.49,0
17651,1,9,3653.05,1
17652,4,11,4583.6,1
17653,6,4,1207.56,0
17654,246,1,117.55,0
17655,9,6,2191.2,1
17656,42,5,1674.69,0
17658,180,1,317.6,1
17659,28,10,1961.89,1
17660,110,1,196.0,0
17663,7,6,1499.28,1
17664,181,1,326.19,1
17666,35,1,409.08,1
17667,35,5,2055.51,0
17668,7,1,161.85,1
17669,12,7,3406.7200000000003,0
17670,197,1,205.7,0
17671,127,3,1098.55,1
17672,19,2,3178.17,0
17673,36,5,1516.65,1
17674,43,2,551.04,0
17675,6,27,17073.39,1
17676,27,5,1040.08,1
17677,5,27,15018.23,1
17678,233,1,298.11,0
17679,22,2,1992.1100000000001,0
17682,84,5,1899.3500000000001,1
17684,13,1,239.41,0
17685,58,6,2799.13,1
17686,50,6,5110.09,1
17690,4,14,4253.42,1
17691,327,2,290.40000000000003,0
17692,96,4,740.94,0
17693,106,1,200.47,0
17694,111,1,283.12,0
17695,101,2,765.34,0
17696,7,8,2285.71,0
17697,205,1,338.95,0
17698,230,1,154.95,0
17700,64,3,1681.83,1
17701,222,1,417.95,0
17702,78,3,1338.77,1
17703,4,3,798.74,0
17704,138,2,885.19,0
17705,44,7,1191.92,1
17706,13,16,9728.65,1
17707,154,2,152.4,0
17708,157,2,267.08,0
17709,139,1,137.45,0
17711,259,1,220.53000000000003,1
17712,14,1,522.91,0
17714,290,1,153.0,0
17715,170,1,326.4,0
17716,45,9,5002.31,1
17718,201,1,139.35,0
17719,7,15,5396.04,0
17720,82,3,887.6,1
17722,65,4,2424.04,0
17723,96,6,3276.4000000000005,0
17724,40,3,1033.0,0
17725,10,10,3119.75,1
17728,35,2,2288.16,1
17730,12,11,4310.77,1
17731,48,4,1240.11,0
17732,342,1,303.97,0
17733,8,2,692.19,0
17734,23,3,700.63,0
17735,6,18,12216.42,1
17736,12,2,347.44,1
17737,27,1,87.39,1
17738,118,3,1571.49,1
17739,7,6,2402.07,1
17742,82,2,355.11,0
17744,220,4,1288.96,1
17746,209,1,110.25,0
17747,82,1,71.4,0
17749,147,2,674.52,0
17750,5,8,1684.25,1
17752,328,1,80.64,0
17754,7,4,1571.27,1
17757,1,24,4156.02,1
17758,21,6,2772.9900000000002,1
17759,138,2,167.15,1
17760,342,1,172.54,1
17761,2,1,712.78,0
17763,232,1,15.0,0
17764,20,2,818.82,0
17765,128,3,371.88,0
17768,2,2,1411.33,1
17769,3,7,3211.9300000000003,1
17770,168,5,1143.27,0
17771,26,2,245.81,0
17774,66,4,1225.41,0
17775,224,1,56.4,0
17777,8,2,450.95,1
17779,57,2,489.51,1
17781,128,2,188.02,0
17783,41,2,283.47,0
17785,22,1,131.94,0
17786,54,2,278.74,0
17787,122,4,1865.19,0
17788,43,2,1117.9,0
17789,250,1,225.9,0
17790,30,13,1692.04,1
17795,149,2,350.39,0
17796,9,4,697.9,0
17797,152,1,272.41,1
17799,68,9,2531.75,1
17800,6,9,1199.01,0
17802,51,3,1285.04,0
17805,43,1,512.31,0
17809,25,10,4975.51,1
17811,1,33,6338.49,1
17812,7,2,261.02,1
17813,7,4,1568.41,1
17816,6,4,36.56,0
17817,246,2,269.7,1
17819,41,7,3704.87,0
17824,20,1,298.4,0
17827,211,4,1583.81,1
17828,79,3,1076.66,1
17829,268,1,889.24,0
17830,231,2,287.65000000000003,1
17831,2,1,35.400000000000006,0
17832,19,1,155.37,0
17836,16,1,110.21000000000001,0
17837,11,8,1593.38,0
17838,58,4,2312.7000000000003,1
17839,11,1,338.8,0
17841,0,110,33499.22,1
17843,272,1,205.48,0
17844,76,1,51.559999999999995,0
17846,54,1,2033.1,0
17848,50,9,901.2,0
17849,187,4,605.8000000000001,0
17850,341,34,5391.21,0
17854,154,2,311.26,0
17855,342,1,208.97,0
17856,202,3,1142.63,1
17857,2,19,20283.44,1
17858,23,11,4391.94,1
17859,274,1,148.21,0
17860,338,1,252.8,0
17861,105,5,1301.57,1
17862,293,1,330.9,0
17863,28,6,3160.0,0
17864,58,2,480.72,1
17865,0,20,10526.32,0
17866,112,1,329.65000000000003,0
17867,113,4,957.48,1
17869,76,5,428.18,0
17870,1,10,1253.42,1
17871,174,1,155.9,0
17873,49,5,1859.16,0
17874,154,6,683.46,0
17877,139,1,237.61,0
17878,13,1,379.45,0
17879,143,1,178.52,0
17880,334,1,458.92,0
17881,273,1,133.35,0
17883,55,2,197.8,1
17884,281,3,602.84,1
17886,1,3,899.61,0
17887,98,1,111.35,0
17888,7,7,654.05,1
17889,181,2,203.87,0
17890,292,2,602.09,0
17891,131,1,203.85999999999999,0
17892,25,3,244.1,0
17893,194,1,112.25,0
17894,41,8,1119.81,0
17895,13,1,98.0,0
17897,142,3,566.6,0
17898,54,2,152.06,0
17899,128,1,155.8,0
17900,159,2,112.19999999999999,0
17905,40,4,800.24,0
17906,216,1,72.9,0
17908,343,1,243.28,0
17912,279,5,311.01,0
17913,28,2,411.6,0
17917,14,3,341.28,0
17919,57,1,1304.04,0
17920,2,12,3210.34,1
17921,33,4,826.52,0
17923,251,1,207.50000000000003,0
17924,8,5,2669.94,1
17925,342,1,244.08,0
17926,102,2,397.29,0
17928,14,2,212.54,0
17929,82,3,707.0,1
17930,5,5,1740.48,0
17931,103,2,408.36,0
17932,143,2,934.51,1
17934,21,2,704.25,0
17935,107,2,145.79,0
17937,0,6,3940.92,1
17939,129,1,99.14,0
17940,18,10,4106.4400000000005,0
17941,100,1,304.56,0
17946,202,2,149.57999999999998,0
17947,6,1,176.68,0
17948,116,1,358.56000000000006,0
17949,12,39,54915.76,1
17950,41,3,482.2,0
17951,9,3,1008.5400000000001,0
17954,37,11,2039.76,1
17955,168,4,557.3,0
17956,218,1,12.75,0
17957,35,1,111.68,0
17958,86,1,508.46000000000004,0
17960,140,1,73.78,0
17961,0,37,1279.79,1
17962,111,1,102.83,0
17964,1,2,471.7,0
17965,7,14,2622.57,0
17966,7,5,1098.43,0
17967,341,1,123.07,0
17968,343,1,277.35,0
17969,135,2,228.2,0
17970,180,1,582.59,0
17972,211,1,136.04,0
17973,21,1,337.04,0
17974,13,2,308.32,1
17975,33,12,4241.19,1
17976,341,1,353.19,0
17978,334,1,300.91999999999996,0
17979,5,4,757.71,0
17980,135,3,811.45,0
17984,114,1,152.68,0
17986,25,1,20.8,0
17987,154,1,198.57,0
17988,86,5,146.0,1
17990,206,3,630.84,0
17991,194,2,93.35,0
17994,91,4,678.49,0
17995,251,1,76.1,0
17997,43,8,1970.67,0
17999,6,2,382.06,0
18001,56,1,252.23,1
18004,331,1,169.47,0
18005,16,1,139.97,1
18008,39,9,2116.19,0
18009,204,1,257.34,0
18010,226,1,174.8,0
18011,342,1,102.78999999999999,0
18013,124,2,187.29,0
18016,1,5,1483.56,0
18017,50,3,523.0,0
18018,77,2,122.14,0
18019,21,1,38.45,0
18022,5,1,668.11,0
18024,122,2,389.78,0
18027,68,1,115.31,0
18030,11,1,121.1,1
18032,303,1,73.5,0
18033,34,1,97.97,0
18035,5,3,730.4,0
18036,1,3,405.62,0
18037,123,6,70.02,0
18040,215,1,239.00000000000003,1
18041,6,19,3695.05,1
18042,23,1,165.04999999999998,0
18043,176,2,451.81,1
18044,6,9,1877.7,1
18045,14,1,189.4,0
18048,172,2,172.29000000000002,0
18050,328,1,74.4,0
18053,40,1,300.02,0
18055,9,9,5920.42,1
18056,257,1,363.65,0
18059,13,2,219.86,1
18061,35,9,2027.01,1
18062,142,3,720.52,0
18064,102,2,814.0,0
18065,56,11,1949.19,1
18066,44,1,318.0,0
18067,9,1,396.33,0
18068,258,1,101.7,0
18069,57,4,1781.97,1
18071,227,2,453.0,0
18072,155,1,247.44,0
18073,83,12,3877.5200000000004,0
18074,343,1,489.6,0
18075,29,9,2257.77,1
18077,3,10,2377.67,1
18078,186,2,336.13,0
18079,14,4,3651.97,0
18080,212,1,841.4999999999999,1
18081,5,3,343.45,0
18085,299,2,689.95,0
18086,243,1,101.34,0
18087,67,2,4055.7200000000003,0
18088,30,1,167.67000000000002,0
18092,8,10,8506.42,1
18093,62,4,2106.52,0
18094,51,7,3017.3,0
18095,281,2,580.05,0
18096,26,2,622.71,1
18097,96,5,2011.4,1
18099,96,1,168.31,0
18101,112,1,110.23,1
18102,5,56,247885.68,1
18104,6,1,754.64,0
18105,7,1,113.48000000000002,0
18106,299,1,430.7,0
18108,223,1,271.0,0
18109,0,22,6159.72,1
18112,135,1,196.64,1
18113,338,1,76.32000000000001,0
18114,259,1,220.1,0
18116,37,8,1418.03,0
18118,14,23,4991.79,1
18119,337,1,181.12,0
18120,183,1,111.15,0
18121,118,2,673.1,0
18122,5,4,962.48,1
18123,0,1,323.47999999999996,1
18125,171,3,945.14,1
18126,30,1,206.83,0
18127,103,1,139.6,1
18129,212,1,112.55000000000001,0
18130,26,1,313.86,1
18133,181,1,931.5,0
18135,1,4,552.31,1
18136,32,3,784.33,0
18138,264,1,152.65,0
18142,126,2,1019.52,0
18143,86,2,1000.16,0
18144,0,11,2656.75,1
18145,57,3,2103.25,1
18146,110,2,160.35,0
18147,15,2,179.34,0
18149,20,3,612.0799999999999,0
18150,1,3,566.58,0
18151,104,2,653.35,0
18154,13,1,220.49,1
18155,44,3,371.62,0
18156,339,1,206.23000000000002,1
18158,58,1,343.8,1
18159,270,1,530.15,0
18160,26,2,638.0600000000001,0
18161,34,4,1156.69,1
18164,6,1,399.65,0
18165,146,1,302.46,0
18167,4,2,889.08,1
18168,145,6,1169.94,0
18169,30,1,202.65,0
18170,2,3,980.3100000000001,0
18171,28,5,1231.31,0
18172,0,19,7153.68,1
18173,56,4,2106.84,0
18176,327,1,476.35,0
18177,0,6,1341.42,0
18178,98,4,1590.81,0
18179,22,5,1572.59,1
18180,29,5,1533.02,1
18183,196,2,632.07,0
18185,218,1,304.25,0
18188,46,2,1608.28,1
18189,47,2,1090.24,0
18190,161,2,284.46000000000004,0
18191,231,1,207.8,0
18192,41,1,957.97,0
18193,134,1,243.76,0
18194,51,1,973.84,0
18196,64,2,689.13,0
18198,0,16,5107.110000000001,1
18200,75,1,163.8,0
18202,169,3,1396.99,0
18203,126,1,160.42000000000002,0
18204,40,3,1993.7,0
18205,5,2,517.36,0
18210,20,2,1400.77,1
18211,12,4,550.87,1
18212,295,1,248.42,0
18213,206,1,232.48000000000002,0
18215,58,1,299.34000000000003,0
18216,0,1,481.75,0
18217,40,1,317.9,1
18218,180,2,662.08,0
18219,12,9,1827.4,1
18220,196,1,305.28,0
18221,33,4,878.66,1
18222,62,1,443.0,0
18223,9,13,5905.82,1
18224,233,1,158.95000000000002,0
18225,12,9,4452.14,1
18226,13,11,5228.05,0
18227,187,1,93.75,0
18228,26,2,779.9,0
18229,1,18,6591.2,1
18230,63,5,2146.36,1
18231,161,5,2083.27,0
18232,51,4,592.97,0
18233,295,1,440.0,0
18235,41,3,1796.48,0
18236,49,5,773.74,1
18237,34,4,861.35,1
